MOS,PSNRY,PSNRCb,PSNRCr,SSIMY,SSIMCb,SSIMCr
55.20141,29.5757,41.0217,41.2625,7.72277,12.7248,13.1435
27.90482,18.521,30.5563,32.1179,3.19104,5.37012,6.24849
59.53195,29.8854,37.6873,36.0716,10.5123,11.7276,10.4756
83.8641,33.1613,37.3656,38.2799,15.849,11.4272,10.6722
86.71068000000002,37.7985,44.0246,45.5665,14.307,15.1384,16.8253
86.50283,43.4805,48.1231,48.8864,16.5319,18.7979,19.2979
39.05463,22.1699,33.6542,33.4559,4.48191,8.41055,8.83968
56.68375,31.0367,41.7945,42.3291,9.57681,13.8984,14.2023
62.43621,30.6299,42.7341,44.5562,7.540189999999999,14.8043,16.563
17.83183,20.6409,33.9328,35.6753,2.85384,8.58687,11.1545
46.51115,30.7853,39.7749,40.2255,7.88143,14.0013,14.5394
52.10874,27.4677,36.0094,34.1701,8.53098,10.7226,9.22515
88.32954000000002,36.4807,44.67,44.6564,14.086,17.0993,17.2896
84.37016,32.1496,40.6983,40.4193,12.9562,13.1992,13.0607
77.99339,27.0765,34.9578,35.6499,10.8026,8.3491,7.927739999999999
62.68848000000001,25.076,36.1473,35.822,6.89475,9.79163,10.0415
23.4768,23.1191,32.7694,31.7682,3.30167,9.39684,9.37684
44.71568,25.6559,37.9032,38.5867,6.61619,11.0622,13.0357
48.46225,28.1656,39.0333,39.8914,7.462280000000002,12.6756,13.7589
92.31462,41.5422,48.1102,48.3385,14.6277,18.8398,18.8204
59.23801,24.692,34.7384,33.1761,7.6436899999999985,7.377739999999998,6.16381
58.55743,29.2191,38.294,39.8227,9.07506,10.3422,11.4935
40.48667,27.0084,36.7696,36.8673,4.72901,9.90451,10.4881
48.60691,26.551,37.1443,36.116,5.8090199999999985,12.1925,11.970999999999998
87.66788000000003,38.407,42.8544,41.4734,17.7914,15.3791,14.5684
68.75243,31.1247,41.8198,42.2075,8.73665,13.2112,13.707
93.0376,36.0047,42.4755,42.6215,13.9156,14.3811,14.3297
42.84928,24.8094,35.4326,35.8933,5.19614,8.51472,8.915939999999997
26.54735,22.3994,33.5663,33.8856,3.06221,7.79848,8.31601
35.24369,21.0935,35.1225,34.3156,4.65634,8.971589999999997,8.577810000000001
46.34097,23.7743,31.8443,31.2137,6.68058,8.577869999999999,7.46876
87.06609,37.257,45.177,45.1652,14.1956,16.2438,16.093
54.01544000000001,21.6575,32.1325,33.5277,6.09848,6.13274,6.559239999999999
73.9868,31.97,41.3737,42.4582,10.8554,13.0964,14.727
70.44904,29.3725,36.1936,36.7027,10.9592,9.659,10.7588
51.12342,23.663,32.3145,34.3004,8.4982,6.64076,7.557860000000002
51.21675,25.8215,34.4155,34.4597,6.28726,8.20733,8.1181
42.69864000000001,26.9313,39.9922,40.6054,6.33957,12.9108,13.4302
53.82883,26.3777,34.8523,33.9699,8.37111,8.68672,9.31893
78.27423,28.4394,36.6627,34.9034,11.2065,8.919310000000003,7.5171899999999985
23.38565,23.8184,37.6977,34.6685,3.5171,11.916,9.74529
80.28683000000002,35.3111,43.1939,44.5543,12.3119,14.6348,16.0966
90.64847,39.948,45.9948,46.2656,15.7532,16.5614,16.8466
22.976999999999997,19.8804,34.855,37.6201,2.22226,8.6305,11.7607
73.29544,31.4496,38.6221,37.9654,11.8836,10.7484,9.98582
27.87777,21.7882,31.4126,31.3503,3.41569,6.807930000000002,6.90981
23.20204,25.3216,35.0661,35.2214,3.55714,9.28465,9.85012
22.5311,22.2497,30.5353,29.5231,4.60805,8.14632,7.112
62.42414,27.5629,36.2552,35.6389,7.733,9.53153,8.78324
84.68299999999999,37.36,45.4948,45.3368,13.0042,16.910999999999998,16.7942
71.54335999999998,31.3914,39.9046,39.7417,8.427439999999999,11.8048,12.1476
65.54371,27.5366,34.3147,35.9248,11.6567,8.41342,8.61779
41.576,28.9539,37.7642,38.2427,6.52364,12.8829,13.7567
34.95218,22.3847,34.2708,34.5827,5.34855,8.09995,8.37312
42.86076,26.2471,36.4996,37.712,6.34994,10.0138,11.3114
89.41416,39.66,43.7434,42.7224,17.9576,15.2927,14.1085
93.31907,35.1606,42.7128,42.3522,14.8932,13.9968,14.1747
37.93757,24.1708,35.6679,38.3768,4.73797,8.844430000000003,11.2371
18.08471,17.2492,29.3771,31.7674,2.36829,4.87792,6.823169999999998
31.47598,24.3027,37.7096,38.0774,4.56338,11.0194,11.6502
61.83027,32.2924,41.0039,42.643,9.86581,13.3446,15.0425
86.94203,34.5086,39.0698,39.2208,14.9329,11.9304,12.2765
55.33073,27.1095,35.1372,34.0507,9.05019,9.99434,9.003219999999997
74.38665999999998,31.7783,39.1926,41.1429,10.5574,12.1668,13.6017
91.39506,39.4427,45.5177,46.7706,14.6389,16.5567,17.5912
92.84674,40.2795,45.6692,45.1986,15.4633,16.757,16.5193
33.6186,23.7498,35.1243,36.4248,4.360530000000002,9.18054,10.6714
87.10245,30.8462,37.1909,36.9251,14.0726,10.3995,8.951039999999997
88.83074,30.9633,40.1465,42.1894,11.4793,11.5582,13.3748
38.29183,20.2908,33.0399,32.0054,3.39805,6.50792,5.52393
34.54591,27.8876,40.8559,42.9924,5.17384,14.0027,16.0021
35.77759000000001,27.7062,36.9171,39.72,7.0721,11.4253,13.6237
41.12132,26.6898,39.8601,36.931,5.21482,12.8462,10.707
70.35562,29.686,40.1351,39.1396,10.6964,11.9267,11.7441
25.38292,19.4877,31.3824,31.0434,2.41392,7.54666,7.942010000000002
35.74224,26.0418,39.0868,40.0432,5.84467,12.6639,13.3062
68.60263,29.8147,36.8051,36.9384,11.8314,9.37976,9.23048
20.93083,23.591,29.91,31.2139,6.0488800000000005,6.599,7.505139999999999
85.15505999999998,34.8866,44.1531,46.1356,12.2683,15.5799,17.3571
45.47874,27.4088,33.6884,33.4069,7.1512600000000015,9.87828,10.2128
50.5384,28.8448,36.3487,37.3433,8.1202,10.9496,12.4381
97.86268,43.3744,46.168,47.7745,19.8312,17.4927,18.3513
93.91086,41.4199,40.5206,39.5208,21.0052,14.0616,13.338
61.53701,30.0816,40.2658,38.0858,8.97058,12.8734,11.1648
55.91255,23.7166,34.9811,37.8205,6.3186300000000015,8.35458,11.2164
93.76375,44.59,44.8306,47.8906,19.934,15.8557,18.6831
56.3641,29.5263,33.5573,32.3893,9.9714,8.79175,7.837269999999998
53.8842,27.6414,35.2914,35.7653,9.79587,8.55669,8.67905
27.80695,24.7797,32.1595,33.761,5.88629,7.85589,9.74228
86.71066,38.2654,43.2966,44.0638,14.5285,16.36,16.9436
66.73885,32.7017,39.4531,41.8571,11.4523,12.4077,14.5203
67.70047,25.2945,32.1479,34.4286,10.6752,6.55657,7.6413
42.02603,22.6788,29.6492,30.2634,5.3487300000000015,6.73769,7.75623
91.9229,45.9849,48.4991,49.9038,21.0993,18.8135,19.8839
60.44675,28.5167,36.2016,38.0565,9.38434,9.05908,10.9324
31.88557,25.6716,31.1412,31.5896,5.55898,8.63326,9.3477
34.713359999999994,20.6871,29.3002,30.6472,5.68153,5.07052,6.00265
41.20825,27.5431,35.5292,34.4535,6.5053800000000015,10.7656,9.28126
53.64126,24.9096,32.1424,31.9002,8.41082,7.32207,8.37857
86.63273000000002,37.2439,42.5819,45.3708,14.8285,14.3545,16.6884
45.36194,23.2596,30.7482,30.4347,6.7932,6.8121399999999985,7.8764699999999985
61.43934,24.9618,35.3475,34.7671,8.4741,8.94801,8.77023
64.31509,29.0933,38.4606,38.7209,8.472660000000001,11.0433,11.4609
67.59209,25.8499,34.0327,33.0272,9.47846,6.96041,6.12993
55.27833,28.9751,38.2662,36.8181,7.88058,12.0266,10.425
69.06466,28.6882,34.2234,34.3639,9.3073,8.04642,7.97657
47.7964,28.2674,34.5721,35.0642,6.36378,8.78727,9.54536
72.39426999999998,31.2354,37.8816,38.2567,9.1684,10.3734,11.1882
88.75466,32.4246,37.2821,35.8138,15.691,9.41333,8.26623
69.71554,28.1687,36.23,37.8961,9.28777,9.69043,11.2712
100.0,40.9113,45.4741,46.3816,17.8565,16.1944,17.0669
88.46814,38.1794,41.5595,42.54600000000001,16.8351,13.6488,14.2445
68.33838,26.2153,34.2443,33.2541,9.84497,7.077489999999999,6.25599
57.63741,22.8339,31.226,32.6064,7.819210000000001,5.72351,6.28316
89.67423000000002,36.4559,37.2868,37.458,18.0082,10.795,11.6939
38.40152,20.6871,29.3002,30.6472,5.68153,5.07052,6.00265
71.46991,34.0611,39.4771,40.4238,10.7466,13.4594,14.534
94.88328,39.1206,43.919,46.2706,16.0508,15.0478,17.3975
51.03253,25.9308,34.0652,34.8786,7.04494,7.81928,8.52057
78.75947,34.5102,41.5159,42.9913,12.158,14.442,15.4232
54.98024,28.2569,37.1446,38.0911,8.97418,10.5921,12.4031
97.80421,41.3309,45.5641,47.2654,18.4418,16.9503,17.898
65.70005,27.5252,33.2543,33.3302,8.16633,7.43267,7.37419
92.87318,35.5684,35.5127,37.4838,19.8081,9.55827,9.95759
52.77176,28.8393,35.1769,35.6399,6.89113,8.94104,9.77182
51.12543,24.296,32.1279,32.1861,6.851,7.4905300000000015,7.9626199999999985
19.442120000000006,19.2896,27.0945,30.0373,4.56032,4.77658,6.69839
38.4536,26.121,31.5245,31.0362,7.54767,8.45711,7.53206
60.07544,25.6527,33.603,33.8055,8.21371,8.10985,8.61385
57.35966,24.9618,35.3475,34.7671,8.4741,8.94801,8.77023
41.59631,22.6495,33.8752,35.7038,5.2007,8.09244,10.5343
60.48038,28.6443,37.8434,37.9736,8.03533,10.7337,10.9809
60.94627,24.9618,35.3475,34.7671,8.4741,8.94801,8.77023
28.66677,24.7797,32.1595,33.761,5.88629,7.85589,9.74228
55.41245,26.8874,34.9154,36.1257,7.75522,8.60406,10.4803
46.48442,25.6486,33.2998,35.0597,6.5318,8.13928,10.6554
84.91281,35.5086,39.7406,38.77,14.992,13.032,12.3546
94.2654,44.7215,45.3602,44.5951,19.5675,17.8418,17.4587
93.05277,40.9946,44.3992,46.8437,16.9588,15.4687,17.7862
80.32454,34.4726,43.8649,45.8252,11.8879,15.3971,17.1564
60.74681999999999,31.0902,37.713,37.528,9.60634,12.0956,12.1128
26.720340000000004,21.402,31.0388,33.1844,3.97032,7.74403,10.6703
88.73175,35.0139,38.3194,38.2115,15.201,11.2246,10.8173
38.78165,26.121,31.5245,31.0362,7.54767,8.45711,7.53206
68.00554,34.3272,39.7234,40.7423,11.0084,13.6829,14.7385
62.45831999999999,30.5015,36.8017,36.4613,10.1298,11.9142,12.3626
65.40935,32.482,39.4311,40.7314,10.6892,13.0151,14.1393
90.34486,40.0614,42.1557,43.1449,18.1875,14.2057,14.8126
65.81925,29.2379,34.7312,34.4711,12.3422,8.90254,9.78365
85.70061,35.825,41.2576,41.6129,13.2451,12.9126,13.752
17.407,24.3656,32.1111,32.8409,5.06066,10.6953,12.196
17.43129,25.8329,28.1566,28.8245,5.18848,9.32763,11.0988
18.97098,19.551,29.7171,28.7997,3.36831,6.27869,5.30929
30.78149,24.428,29.9749,30.2618,5.37485,6.34165,6.52008
88.06269,36.2294,43.7,45.2118,14.9109,15.3503,16.1974
19.169220000000006,23.3503,28.0887,29.9395,4.141380000000002,8.00292,10.5953
87.45297,35.0812,38.9919,38.8031,16.2199,11.054,10.545
34.45304,21.8728,29.7532,32.1211,7.08104,5.17774,6.84673
90.15588,35.8876,39.9939,42.0588,16.0409,11.4283,12.7897
89.12,28.7132,39.2038,42.3287,10.9892,10.7689,13.4198
84.81700000000001,34.3426,42.3574,44.3312,13.4569,13.7535,15.9671
91.71686,38.0366,46.0437,47.7498,14.9712,16.8347,18.2951
90.22158,39.8282,45.0436,46.1458,15.0641,17.0533,17.5855
74.80596,33.4402,39.0121,38.8279,12.7732,13.6347,14.1239
9.48969,24.0252,27.5938,30.2949,3.28496,7.05507,8.481069999999999
16.49226,22.1507,29.1895,34.3425,3.6722,8.35585,11.1295
73.86525999999998,31.097,38.7812,39.4687,11.6898,11.0984,11.4692
90.64204,37.8695,42.1825,42.5008,14.8757,13.7094,14.5593
49.58302,26.3961,34.4661,35.7798,7.53799,8.80583,10.153
45.5584,29.5696,36.8149,39.7966,7.09439,12.0474,14.8511
85.71584,32.0336,40.8195,40.4571,14.1033,12.302,12.6461
17.85714,25.8329,28.1566,28.8245,5.18848,9.32763,11.0988
14.20815,24.0252,27.5938,30.2949,3.28496,7.05507,8.481069999999999
18.65187,23.669,28.0917,29.9403,4.24958,8.007060000000001,10.5963
20.65499,20.6581,30.2688,29.3379,4.8994300000000015,8.28377,7.54437
72.50178000000002,28.2601,38.6183,38.0375,11.2087,10.7858,10.8091
2.6238900000000003,24.4397,30.5353,34.4611,3.34141,11.1049,15.575
46.70686,30.3572,36.932,38.8183,9.40559,11.153,13.0509
14.62757,23.0653,30.4061,27.5325,3.3948,10.1716,7.49326
31.27628,23.8573,31.6766,32.4578,4.91909,7.20696,7.65872
24.66589,23.5025,26.9714,27.2902,5.86524,6.69813,5.9113
81.83527,29.6708,34.8078,36.1631,14.2304,8.273710000000001,8.346169999999999
80.6792,31.8204,38.2451,40.4489,12.4526,10.1751,11.83
19.024520000000006,22.3937,28.9834,28.5303,4.92315,7.8205399999999985,6.86423
19.12697,24.6961,32.0969,32.8418,5.33316,10.6862,12.1947
75.64754,33.8844,38.1828,37.4,13.7904,11.8107,11.2518
17.9418,19.551,29.7171,28.7997,3.36831,6.27869,5.30929
29.37286,24.9062,31.5959,31.3088,6.31196,8.94769,10.0485
23.500999999999998,20.5211,28.0954,29.0999,3.53112,7.1254,7.7627
16.82431,22.0281,28.4678,28.4888,3.60754,6.32113,6.3833400000000005
74.34051,25.8636,37.3236,40.2672,8.48436,9.4769,12.2198
19.70051,20.1188,28.3358,28.9499,4.09735,6.47467,7.41832
17.61768,20.1188,28.3358,28.9499,4.09735,6.47467,7.41832
25.12011,20.9948,28.0958,29.1059,3.95402,7.1207,7.7678
16.37741,18.7419,27.5989,29.8611,3.78615,5.05136,6.0727
67.44609,31.7698,41.1359,42.8872,9.29233,13.9527,15.8021
12.6976,21.3497,27.6432,29.4198,4.6959,6.91816,7.80383
14.9807,23.0653,30.4061,27.5325,3.3948,10.1716,7.49326
83.1454,29.7317,33.8486,35.9885,14.8859,7.9920399999999985,8.715060000000001
13.95507,22.382,27.6542,29.5035,3.10131,7.977589999999998,8.458160000000001
42.36088,22.8724,31.9125,30.6604,6.50668,6.3003,5.2092800000000015
19.97489,25.3148,27.7221,34.1301,5.92782,8.75345,12.8733
72.73928000000002,28.7719,36.9061,37.2664,11.3701,10.2238,10.8128
19.34407,20.1861,30.2703,29.3364,4.53982,8.28074,7.53971
20.5863,19.2009,27.6395,29.8592,4.26459,5.08328,6.0616400000000015
36.49011,29.3884,33.2511,33.238,6.767239999999998,11.1033,12.1412
20.10321,23.5025,26.9714,27.2902,5.86524,6.69813,5.9113
85.0801,34.7516,44.1705,41.7976,12.9972,15.4477,13.8354
7.9306899999999985,21.8856,28.7088,32.0155,3.40095,7.8025,10.2501
79.39593,32.794000000000004,36.724,35.8233,14.0502,11.3974,10.4252
9.17874,19.7872,26.2079,32.4741,2.51895,5.97495,11.3601
16.71288,23.6563,32.4257,33.1022,3.62431,11.4657,12.2602
20.19446,21.9867,28.598000000000006,30.2684,3.1264,6.45739,7.37495
15.6983,23.6563,32.4257,33.1022,3.62431,11.4657,12.2602
69.10087,25.4924,33.0355,34.5112,10.4219,6.8198300000000005,7.10618
82.15208,31.1748,38.6318,39.0669,13.5997,11.5688,12.2089
83.89795,33.4072,38.5736,40.9094,13.6964,11.6356,13.6399
33.79801,22.2852,30.1682,32.4108,7.47683,5.3808099999999985,6.89195
18.25845,22.0281,28.4678,28.4888,3.60754,6.32113,6.3833400000000005
86.30114,35.0527,43.2531,44.0439,13.4126,14.2341,15.113
16.23475,22.7932,27.6131,27.5676,4.83764,8.14648,10.3888
72.30552,32.5499,33.1627,32.6978,7.3489,5.5921400000000006,5.49089
41.08978,18.5185,19.4414,18.7353,3.23513,0.46347,0.336195
5.60289,8.67412,10.7395,10.2891,0.309434,0.0507327,0.0472272
72.42456,32.5933,33.1779,32.7652,7.61419,5.15268,4.69135
38.5861,17.6629,18.7918,17.92,1.9309,0.466223,0.35446700000000003
84.11291999999997,33.705,34.4618,33.8951,11.7118,6.875610000000001,6.38405
68.45837,31.6118,32.2324,32.6012,7.00335,4.67699,4.75904
57.32072,27.5895,28.203000000000007,27.7463,4.24034,2.38591,2.10375
78.52731999999997,37.6199,38.2425,37.7841,13.1997,9.65543,9.14071
84.77868000000002,37.7385,38.3501,37.8655,12.4667,9.79895,9.61654
15.610879999999998,11.1394,12.8247,12.3837,0.923473,0.12936199999999998,0.130878
62.03638,25.8175,26.4794,26.0198,8.67077,2.22553,2.26575
52.76245,22.2679,22.9944,22.4358,2.50476,1.12613,1.0697299999999998
66.82089,32.5972,33.2396,32.7205,9.09689,5.62504,5.1723
85.89779,36.0837,36.7131,36.257,17.6467,8.82356,8.88238
0.0,8.69834,10.7153,10.2719,0.215558,0.0537495,0.0471821
43.78256,22.8138,23.4586,22.9726,2.41643,0.898317,0.768632
15.50489,9.46732,11.6466,11.1584,0.314202,0.0782992,0.0673758
54.1368,23.1547,23.9357,23.3352,3.26249,1.03601,0.875058
43.83051,21.788,22.5264,22.0278,3.24159,0.942093,0.774558
55.97819000000001,25.1858,25.9996,25.4415,6.26012,2.16466,1.88694
32.459990000000005,14.9179,16.0091,15.2987,1.8267,0.2565,0.219331
68.67794,31.0115,31.7731,31.1821,9.99965,5.05843,4.44448
73.64446,29.5825,30.3831,29.8044,8.4087,4.11021,3.72022
45.00736,19.4421,20.1294,19.6248,1.94422,0.495534,0.422654
7.9107,8.50582,10.6773,10.2534,0.146843,0.0533119,0.0459461
15.1769,10.2994,11.4254,10.7909,0.30101,0.0763641,0.0690105
64.40334,30.1182,30.834,30.2953,8.51755,4.1997300000000015,3.72678
35.45218,15.1283,16.3965,15.7802,2.87903,0.347814,0.246677
72.68078,31.0456,31.6887,31.2253,9.19206,4.45639,3.84626
39.54303,19.055,19.8484,19.2209,1.55127,0.499211,0.445494
34.9732,16.3735,17.2673,16.6773,1.50164,0.31198000000000004,0.246982
55.68756,27.6188,28.2422,27.7776,5.32024,2.37249,2.13822
10.08254,8.10882,10.7705,10.3342,0.17846199999999998,0.0509136,0.0441163
3.60475,9.2081,10.738,10.2949,0.07990169999999999,0.0488196,0.0427756
79.95366,37.5915,38.2107,37.7737,12.8738,9.04992,8.57289
34.02454,12.9723,14.125,13.6546,1.48905,0.158375,0.155049
65.05561999999999,28.2777,28.8721,28.4705,9.2548,2.86761,2.7953
6.43858,7.8697300000000014,10.615,10.1072,0.173239,0.06107669999999999,0.0552279
67.53658,27.8179,28.5722,27.9895,11.4065,3.54531,2.93244
31.92674,15.4071,16.6441,15.958,2.43662,0.421763,0.252398
28.26434,13.6508,14.9402,14.4443,1.59198,0.237481,0.226585
33.15978,16.7327,17.7558,17.2218,2.55292,0.45672,0.42498
14.36091,10.5151,12.1854,11.7888,0.8853790000000001,0.121279,0.08301560000000001
79.75129,37.6265,38.2358,37.7994,12.6505,9.38713,8.88888
65.81239000000001,30.2416,30.9116,30.3384,7.18697,3.55672,3.18624
12.30184,8.63092,10.7544,10.2882,0.254006,0.0549616,0.0517857
88.04584,39.5783,40.1834,39.7385,16.4435,11.2301,10.3826
29.10801,13.409,14.3925,13.988,1.7835599999999998,0.140952,0.138929
42.69118,20.9253,21.7795,21.1234,3.23687,0.824541,0.685679
81.42624,39.5226,40.1276,39.6646,12.2347,10.6774,10.1003
10.76399,10.2213,11.4614,11.0397,0.307413,0.0604278,0.0553166
57.63736,24.6978,25.3904,24.8075,6.43156,1.74466,1.5380200000000002
61.58101,30.1147,30.711,30.2725,6.57188,3.79202,3.4973300000000003
42.22829,20.6504,21.7072,21.09,2.74694,0.986818,0.924374
58.3582,26.8602,27.6558,27.026,7.1501600000000005,3.32458,2.37984
37.36159,16.995,18.1277,17.5209,1.92873,0.346777,0.267754
49.94693,21.8719,22.6437,22.0318,3.4166,1.10859,0.961411
15.35626,10.0167,11.3953,11.0083,0.269683,0.08253839999999997,0.07467439999999999
84.24271,38.3488,38.8245,39.2694,12.5671,9.80072,9.89775
12.67776,10.2804,11.3517,10.9508,0.13209,0.0651111,0.0567269
78.8047,39.5176,40.0951,39.6423,12.9371,10.6861,10.1039
79.16763,34.7321,35.3103,34.8576,8.97931,7.1866,7.0716800000000015
35.16534,16.2466,17.1236,16.4304,0.951419,0.272147,0.242323
85.7475,39.499,40.1388,39.6454,14.8808,10.5651,10.0437
47.53029,21.8419,22.6016,21.9803,2.60183,0.8030689999999999,0.7922739999999999
5.832319999999998,8.55975,10.7193,10.2316,0.209291,0.0557879,0.0486292
63.5133,27.6652,28.3117,27.8368,9.02539,2.62387,2.15447
62.98249000000001,30.4547,31.1516,30.6287,7.11515,4.41017,4.29587
38.9638,18.1783,19.1388,18.4931,1.59524,0.383597,0.31382
37.32854,16.7172,17.9365,17.2763,1.81403,0.419001,0.358158
33.41254,17.0238,18.012,17.281,2.10068,0.365556,0.299616
4.33258,8.91358,10.7312,10.2989,0.14615,0.0520418,0.045529900000000005
77.14593,32.6047,33.2369,32.7694,12.3694,5.71616,5.29713
37.15837,19.1192,19.8323,19.2965,2.007,0.449418,0.394095
40.2638,16.4105,17.3975,16.6799,2.34564,0.35496700000000003,0.302485
86.09719,39.4929,40.1463,39.6467,16.6792,11.5559,10.8733
87.08396,41.9104,42.5091,42.0787,15.9288,12.7449,12.1556
63.95944,30.1245,30.8148,30.2768,6.782589999999999,3.56062,3.51574
87.93293,37.6082,38.2381,37.7669,14.9279,9.52483,9.00073
53.82207,22.6281,23.5447,22.8958,7.3317,1.54927,1.17062
77.6909,33.6503,34.2867,33.8707,13.477,6.20141,6.02317
15.65017,8.69422,11.7193,11.3589,0.186304,0.0689997,0.057446400000000016
29.83991,14.8972,15.9455,15.2367,1.81148,0.208617,0.150587
68.29626999999999,30.0979,30.7632,30.2428,8.43929,4.02647,3.65612
49.15375,21.9774,22.6156,22.1376,2.59932,0.829564,0.717168
46.42266,21.6599,22.3534,21.8224,2.30598,0.847007,0.765509
52.5321,27.62,28.3474,27.7681,3.61571,2.44153,2.11674
59.84954000000001,28.2281,28.9205,28.5033,6.62355,2.93818,2.5554
42.89985,17.0298,17.8193,17.3465,3.17667,0.390461,0.39435
12.10509,10.4713,11.4451,11.0036,0.219632,0.065612,0.0560245
66.48336,31.6698,32.2822,31.8286,7.935519999999999,4.49581,4.13934
47.01228,20.1831,21.1792,20.3955,2.83011,0.775076,0.609298
38.72697,16.5289,17.4573,16.7776,1.51724,0.420635,0.35617600000000005
72.52332,34.715,35.3318,34.8831,8.78684,6.63927,6.14222
64.52893,32.5763,33.186,32.7133,7.72664,4.9111400000000005,4.467230000000002
36.99259,18.7793,19.4378,18.9725,1.29334,0.382115,0.32550100000000004
31.18819,13.1797,14.6429,14.0496,2.02254,0.220559,0.158047
35.99619000000001,16.6323,17.8009,17.0818,2.87525,0.545088,0.330895
43.97247,19.5803,20.664,19.9989,2.77633,0.755857,0.6454300000000001
