PSNRY,PSNRCb,PSNRCr
32.9903,32.8095,33.3456
29.9588,29.8245,30.1379
26.9418,26.6881,27.2748
23.9148,23.7775,24.2593
37.1093,37.6696,37.0175
33.7169,34.1213,33.5797
30.748,30.8113,30.3792
28.2515,28.6203,27.4616
23.9351,24.4198,26.7502
40.6198,53.26,53.7352
35.8354,49.6354,50.1489
31.8618,46.1675,46.7952
28.8606,42.4518,43.4238
26.3353,38.4467,39.7623
39.5881,44.1838,43.804
37.1402,42.7724,42.4016
33.8657,40.3358,40.3278
30.3226,35.5829,37.3092
24.99,28.4547,31.2525
39.3415,42.7179,43.6012
36.6654,41.0774,42.18
33.3936,38.041,38.8631
29.7945,33.2133,33.3697
26.5995,28.9059,28.5438
33.9215,41.6499,43.2075
31.12,38.2188,39.4601
28.2081,34.3256,36.199
25.0004,31.0629,33.1081
22.267,28.9382,26.7063
33.0713,47.1878,47.0474
30.7308,46.3444,46.7771
27.4491,36.148,46.5127
24.9724,30.9127,45.004
21.192,30.1874,31.1259
34.3047,40.7831,43.0342
30.487,40.6263,43.7482
28.908,32.0074,46.9559
24.0898,40.995,45.1209
20.5624,37.0651,37.7942
32.9778,43.612,45.7822
33.3972,46.107,48.5571
30.7549,41.7121,43.2212
29.5953,39.9813,40.9697
28.1983,35.9538,39.9472
27.8184,31.7451,33.0747
27.2926,29.6619,31.0698
27.7637,28.7443,29.4997
27.7161,27.4275,28.0757
27.1341,27.8377,36.3803
32.59,55.3902,66.7451
28.2291,53.196,51.247
22.2049,40.2735,54.5764
18.7168,42.6054,41.8932
16.3312,30.7974,44.4673
35.9728,37.3683,40.677
31.2742,33.5732,35.4793
28.0316,29.4418,32.9179
24.6583,28.6132,29.3241
22.0107,23.4381,26.8942
52.6833,34.4862,37.8056
52.7621,31.4385,34.8874
53.0089,28.4519,31.8641
52.5093,25.4767,28.9597
52.2997,22.4724,25.9483
35.8675,38.3044,35.6268
32.8789,35.3141,32.6439
29.8718,32.3396,29.7275
26.8944,29.3567,26.7407
23.888,26.288,23.7457
33.8529,42.1919,43.0213
30.7766,40.1211,40.8512
27.7129,37.256,37.9043
24.7531,33.2067,33.9702
21.8466,29.2868,29.9859
34.9365,39.9763,39.0187
32.0627,37.0855,35.5148
29.2571,34.0347,32.1795
26.5016,30.7521,28.8779
23.3549,26.9803,27.306
35.7148,37.6851,37.7595
32.4258,35.2275,34.2706
29.4267,32.3847,31.6412
25.809,29.1443,29.1435
23.5807,27.4338,25.7684
41.0798,36.6816,36.3309
35.5542,33.2113,31.9106
28.4756,31.8062,29.733
25.8026,29.5257,27.9894
23.7449,27.2838,26.349
33.9105,42.1991,42.3314
30.9651,39.0597,39.1135
27.8391,34.8466,35.493
24.6622,31.1169,32.0866
21.9124,27.5278,28.4571
36.4998,37.1363,36.6577
33.5401,34.1661,33.6924
30.4828,31.1153,30.6172
27.5133,28.2105,27.6421
24.5531,25.2581,24.6596
42.3546,36.5569,36.5492
39.4907,33.6269,33.5775
36.4758,30.572,30.5177
33.5529,27.6659,27.5124
30.4883,24.7893,24.471
36.4846,37.1364,36.6597
33.5521,34.1658,33.6994
30.4553,31.1345,30.6638
27.5214,28.2164,27.6502
24.5276,25.2764,24.688
36.3549,37.0583,36.9174
33.3272,34.0467,33.8979
30.489,31.2448,31.0785
27.3082,28.1303,27.89
24.1189,25.0206,24.6586
36.4576,37.0481,36.6099
33.4814,34.0766,33.6338
28.5159,29.1451,28.6549
23.5895,24.286,23.6676
18.6815,19.4884,18.662
36.4114,36.5372,37.0189
31.601,35.1377,33.8891
28.8871,32.3776,31.1477
25.9315,29.2803,28.0944
22.898,26.2299,25.097
36.5797,37.5764,37.3524
33.5713,33.8616,33.8807
31.8845,31.6613,30.5611
27.6389,26.6087,27.2975
23.6816,26.2345,23.7023
42.0263,55.8888,53.9569
37.2905,53.4835,50.5223
33.3513,51.3648,46.8945
30.2929,49.0636,42.9793
27.6041,46.3456,38.973
37.5086,44.6585,43.9049
35.773,43.5594,42.6657
33.7258,41.3645,40.125
30.9135,38.4854,36.9658
25.2497,34.0089,30.6899
38.8207,47.2935,42.3852
36.685,45.4225,40.5467
33.7847,41.6975,37.4061
30.1714,38.1594,33.2083
27.1391,27.6638,27.7838
33.9114,45.2495,40.705
31.1082,41.878,37.2263
28.214,39.4669,33.6098
24.7381,36.9662,31.8207
22.0293,35.7232,26.6069
33.2862,51.9439,47.6662
29.8312,50.0929,47.0944
28.5109,51.497,32.1855
24.3926,51.2705,32.6382
22.1833,38.6864,32.2981
33.3695,50.774,44.1331
30.2306,49.6531,44.6487
27.1593,48.0814,44.1634
24.3428,47.1914,39.6562
20.9126,45.4387,41.9999
33.2803,51.175,43.4005
36.825,58.5097,49.841
33.2654,54.0448,44.7213
32.0034,51.8179,42.4037
30.1519,47.8742,39.1963
30.0321,45.888,36.4343
29.3087,40.0823,30.6342
28.6506,38.5377,29.154
28.7294,36.473,27.0139
25.6972,29.2975,41.9212
32.5784,71.6517,74.0684
28.1379,68.2067,62.8399
22.1498,55.9352,53.1987
18.5967,63.5111,52.6807
16.3908,40.3023,40.4599
37.3017,45.8778,40.1007
31.7185,40.0665,34.1696
29.4372,38.258,32.2435
24.9947,33.8406,27.2706
23.4273,32.3505,26.2687
53.2318,38.9891,33.1433
53.3941,35.873,30.1239
52.945,33.1587,27.13
52.9937,30.2716,24.0789
52.3195,27.0233,21.1033
36.7263,38.1957,35.7488
33.7562,35.2495,32.7487
30.7517,32.2433,29.7631
27.7543,29.2632,26.8022
24.7322,26.2951,23.7441
33.6474,45.2619,43.4484
30.5708,42.5733,40.2877
27.7679,39.8831,36.139
24.9499,36.1902,31.9367
21.9094,32.9697,27.9684
34.5407,41.2898,39.1115
31.9127,37.8132,35.4589
29.2314,34.3925,31.8361
26.6012,31.5834,28.3671
22.6699,31.3317,27.0937
35.0523,41.557,36.9519
31.6093,40.4701,34.2961
28.3596,38.7048,32.5698
24.662,36.9792,30.6931
20.8845,33.8551,27.2562
40.6255,35.4909,36.426
32.4671,32.8028,34.1737
28.6274,30.0014,32.4779
26.7515,28.3499,30.9305
23.0369,27.9666,29.0507
33.8208,45.0868,41.2953
30.99,42.3468,37.8777
27.8651,39.7852,34.8451
24.8447,37.2313,31.0696
21.6445,34.9362,28.2018
36.5571,37.1911,36.7039
33.5885,34.2503,33.7514
30.6205,31.2585,30.7329
27.6908,28.3493,27.8197
24.7544,25.4791,24.8776
42.3646,36.636,36.5954
39.498,33.716,33.6089
36.5011,30.7031,30.5702
33.5852,27.8492,27.6068
30.5663,25.0214,24.6883
36.5461,37.1734,36.6994
33.6461,34.2113,33.7293
30.6475,31.2939,30.7314
27.68,28.3289,27.806
24.6956,25.493,24.9235
36.1372,37.1224,36.4672
33.2529,34.2439,33.5878
30.1672,31.1682,30.5066
27.2066,28.2264,27.561
24.2404,25.2946,24.6235
36.5079,37.0976,36.6557
33.5556,34.1606,33.6982
28.661,29.3066,28.7834
23.8178,24.5352,23.9329
18.9764,19.8398,19.1628
35.4537,35.7427,35.999
31.99,32.4718,32.3214
28.9663,29.4782,29.3932
25.8969,26.5046,26.4574
22.8836,23.5553,23.5307
36.9448,37.7655,36.8815
33.6643,34.4696,33.3788
30.2905,31.5535,30.9536
26.4444,28.3555,27.8468
23.3186,26.357,25.6691
33.2005,51.8385,53.2304
28.4101,48.0366,49.6719
24.2751,44.3908,45.8371
21.1818,40.5088,41.3624
18.8508,36.3546,36.7769
36.197,38.9217,38.4273
33.319,37.1746,36.6645
28.8821,35.1918,34.5724
23.7349,33.6868,33.1253
18.9793,31.0849,30.8549
34.6439,39.6437,40.3005
31.1472,38.0576,38.5483
27.1882,35.3803,35.6313
23.5835,31.6357,31.3632
21.1764,28.5375,28.9279
33.9226,41.8615,43.7881
30.7483,39.876,41.4338
27.6334,37.9289,39.2554
24.6625,34.7083,35.6482
21.494,32.3167,32.482
32.538,44.8336,46.2708
30.5426,44.8408,46.2712
27.2087,44.7834,46.2374
24.986,31.8115,45.8363
20.1084,42.9147,44.1046
33.6839,48.3078,41.118
37.532,35.5333,33.6367
27.1202,44.536,40.7415
24.3444,41.1805,42.7526
21.0628,34.1645,38.3446
32.7584,50.9682,48.0389
27.3677,47.1082,49.7705
24.0707,41.4535,43.2108
22.1875,38.9628,37.4845
20.115,35.3124,35.6696
23.1912,36.1641,40.116
23.3542,32.5048,36.8235
23.6541,31.1648,34.3377
23.7894,28.6461,40.6664
28.2102,31.5225,25.506
32.5953,58.4045,62.5475
28.2106,53.2744,55.4346
22.3319,45.353,46.1067
18.6983,42.9317,47.4161
16.8436,36.9003,36.9073
33.4113,43.7776,44.0535
28.6317,38.1264,38.086
25.4423,36.1015,36.3893
22.6892,31.9965,32.0412
19.4151,30.0702,30.3559
53.0718,35.4522,35.7417
53.2573,32.4446,32.7688
52.9098,29.5136,29.737
52.85,26.4526,26.7354
53.2377,23.5054,23.7673
36.1932,37.6224,36.0775
33.2253,34.6842,33.1385
30.2378,31.7133,30.1744
27.216,28.6574,27.1998
24.2426,25.6956,24.272
33.7484,42.7356,43.5496
30.5286,41.143,42.1028
27.4245,39.3779,40.3596
24.3488,36.8712,37.7146
21.3875,33.7481,34.3088
34.2746,40.7535,40.4447
31.1068,38.2428,37.6766
28.058,35.6363,34.6047
25.1218,33.0636,31.6794
21.9107,30.4891,28.8004
35.9548,37.7433,37.0207
32.7985,35.0362,34.151
29.5489,32.0328,31.0862
25.6885,30.2201,29.8185
22.2381,28.9173,28.0194
41.2457,36.3708,36.6948
36.4273,31.4853,31.809
33.5907,28.6373,28.961
31.4518,26.4896,26.8142
28.9473,25.4167,25.3432
34.1253,41.2149,42.0705
30.937,39.3994,40.1371
27.74,37.2963,37.958
24.5653,34.8623,35.3569
21.4858,32.4069,32.4098
36.6834,37.1486,36.9187
33.6969,34.1979,33.9449
30.6466,31.1612,30.9131
27.6858,28.1784,27.9712
24.6885,25.1993,24.9565
42.32,36.5602,36.7939
39.4358,33.5994,33.8283
36.4322,30.5247,30.7945
33.4432,27.5735,27.8043
30.4124,24.5881,24.8478
36.6682,37.1843,36.9207
33.6661,34.1441,33.9648
30.6054,31.167,30.9372
27.7209,28.2087,27.9507
24.7441,25.2003,24.9868
36.2406,37.2264,36.4216
33.3591,34.3563,33.5468
30.3037,31.3138,30.4946
27.1444,28.1689,27.3429
24.467,25.5116,24.6841
36.5884,37.0761,36.8449
33.6233,34.1113,33.8902
28.6782,29.1519,28.9537
23.7111,24.1855,24.0058
18.72,19.284,19.08
35.9648,36.9504,36.1596
30.9552,35.0711,34.8585
27.8739,31.9764,31.8455
24.9212,28.9528,28.9847
21.9051,25.9252,25.9038
36.0782,36.8178,37.3242
32.6497,34.2922,34.3907
30.6989,30.9541,31.8238
27.4659,27.2252,29.6102
24.4072,23.5778,27.2911
33.8588,53.1981,54.9162
29.001,49.7057,52.146
25.1544,46.5823,49.2277
22.6336,43.8443,45.9013
20.8142,41.0999,42.2821
35.4756,39.0738,38.6347
32.4994,37.5705,37.0852
28.4334,35.7252,35.2776
24.4984,34.049,34.4567
20.4507,31.4357,33.6391
34.6787,42.8736,44.1044
31.4274,41.6061,42.6126
27.8767,39.4117,39.6229
24.6637,34.8068,34.2711
22.5365,28.8553,30.9795
33.5759,43.8112,45.482
30.4369,42.507,43.8592
27.3246,40.9689,42.4828
24.2137,38.5503,38.9986
21.1072,36.1292,36.0384
33.762,46.6326,47.8914
29.4434,47.3778,49.5516
26.8952,47.1379,49.465
24.4056,46.113,48.4641
21.0253,46.9858,49.2755
34.0443,48.6103,50.3236
30.8232,47.4755,46.4443
27.4752,43.9424,46.0858
24.0629,40.5992,46.14
20.9819,36.8995,43.2751
32.9131,52.5937,52.572
28.9192,50.5674,53.4291
25.6834,46.2623,46.2489
24.2712,44.6292,44.0549
22.6585,42.4324,41.657
25.2246,41.8969,50.8265
24.6345,38.3236,51.1251
24.4004,48.2756,54.5938
23.8263,49.0975,57.908
23.7375,53.0585,60.1123
32.573,67.2738,79.1078
28.5231,45.0926,55.7175
22.1183,53.0024,62.7867
19.1628,34.7354,47.2751
16.1451,43.3172,48.881
32.5,42.7661,48.7038
28.6791,36.7973,43.2014
24.5014,34.9529,41.8682
22.7082,30.162,36.8022
18.4775,28.9854,35.7849
53.0881,33.9307,40.4695
53.3919,30.8673,37.6536
53.4441,27.9007,34.7062
53.4449,24.9066,31.6504
53.3189,21.9476,28.8035
35.8737,37.4495,36.3511
32.8707,34.4705,33.3913
29.8931,31.4561,30.4907
26.8895,28.4057,27.4773
23.8824,25.4326,24.5203
33.4793,43.7716,45.062
30.4025,42.2713,43.8661
27.2966,40.4877,42.1215
24.3038,38.1213,39.7793
21.1783,35.1826,36.4467
33.9875,41.3663,41.4381
30.9133,38.7135,38.556
27.9553,35.6814,35.132
25.1295,32.4579,31.8655
22.1074,29.2682,28.4394
34.7822,40.2707,37.9952
31.4045,38.9687,35.0093
27.5809,37.2022,33.6469
24.6344,36.5003,32.9186
22.3017,35.0158,30.3647
41.035,36.6766,37.0131
35.9222,31.5072,31.8411
32.7422,29.4513,29.3958
30.471,27.95,27.5957
21.856,31.8244,30.5821
33.7763,42.3192,43.7496
30.5872,41.0209,42.1148
27.3596,39.746,40.2588
24.2146,38.4165,38.3193
21.0258,37.0792,35.3254
36.5059,37.1512,36.6839
33.5277,34.1696,33.686
30.4758,31.1633,30.6296
27.5098,28.1834,27.6662
24.4929,25.2277,24.6372
42.3959,36.5837,36.5592
39.4784,33.6253,33.5639
36.4791,30.625,30.522
33.5074,27.7031,27.5363
30.5073,24.7563,24.4802
36.5102,37.1277,36.6898
33.5314,34.1899,33.6721
30.5227,31.1865,30.5839
27.4819,28.1544,27.6965
24.4826,25.2707,24.6524
36.2391,36.9842,36.571
33.1554,33.9396,33.4838
30.2091,31.0378,30.5395
27.104,27.9835,27.4386
24.2373,25.1673,24.5879
36.4505,37.0513,36.6101
33.4723,34.091,33.6326
28.4918,29.1614,28.6521
23.4942,24.2304,23.6561
18.5066,19.3085,18.7038
36.3408,36.7363,36.5885
33.3002,33.5764,33.639
30.4227,30.6203,30.5832
27.4071,27.523,27.5397
24.4557,24.6809,24.62
37.2231,37.4231,36.7645
33.994,34.4308,34.0437
29.9933,30.857,31.4925
26.5904,27.4372,28.01
23.9371,24.6218,28.3713
39.2013,54.4756,54.9422
34.3269,51.2863,51.9889
30.0054,47.9545,48.5937
26.2023,44.0818,44.2954
22.6405,39.9522,39.644
38.9772,42.7768,42.1967
36.4548,41.1334,40.5391
32.8127,38.838,38.0624
28.6978,36.0113,35.5739
23.7476,31.6987,31.8944
38.5819,42.8466,42.3526
35.7314,41.0064,40.7941
32.1727,37.6886,37.7804
28.0543,33.6514,32.6973
25.0004,28.7892,31.058
33.9012,42.3905,42.5346
31.0271,38.5775,39.3548
28.1184,35.962,36.4588
24.8015,34.1945,34.233
21.6831,32.2737,30.0872
44.8082,47.613,32.4934
30.8112,48.1667,48.5183
27.0371,46.7419,48.179
24.8555,35.8745,30.4282
20.983,44.8548,46.2572
35.312,42.8589,46.2297
30.0913,44.6377,48.3589
27.247,44.7293,44.1211
24.1189,41.3684,43.5235
21.2543,42.9406,41.7706
33.1237,47.672,45.5682
31.8616,49.0727,49.0671
28.6752,42.5745,43.6948
26.8154,39.8343,39.2746
25.3682,38.9024,36.841
27.2392,40.6241,39.8577
26.2472,35.0722,37.5619
25.9205,31.9127,34.6349
25.7835,31.2606,31.6105
26.3922,34.8596,30.0496
32.5711,61.9234,73.857
28.1409,65.8216,58.8893
22.1403,45.9291,59.591
18.6094,54.2931,47.3321
16.2583,35.4222,46.5804
36.0401,43.2511,43.3702
30.3057,37.8936,37.4795
28.1249,35.6105,35.6703
23.7599,31.8098,30.9437
22.0959,29.6635,29.6539
53.1667,35.74,35.7319
53.5281,32.5553,32.6259
52.9829,29.4413,29.7394
52.8557,26.5661,26.5496
53.3502,23.5993,23.5481
36.0545,37.8686,35.928
33.12,34.9084,32.9467
30.094,31.8843,29.9325
27.105,28.8819,26.9699
24.1164,25.8707,23.9983
33.7071,43.4202,43.3212
30.6322,41.1679,41.1668
27.6087,37.8107,37.8948
24.8561,34.1263,34.1745
21.8292,30.3424,31.0207
34.5737,40.1509,39.2268
31.7812,37.4264,36.1358
28.8741,34.3433,32.7787
26.1759,31.1643,29.4502
22.8671,28.7667,26.9118
35.413,38.9331,37.4055
31.9232,36.961,34.9696
28.6441,35.2348,32.0944
25.3841,33.4335,30.1522
22.1834,29.2243,28.5803
41.6465,36.1385,36.7228
36.1705,31.5243,31.901
29.0512,30.0431,30.6974
28.1083,28.2724,28.7212
24.2462,27.4815,27.6877
33.9127,42.1485,42.3957
30.8368,39.4398,39.8689
27.8782,36.4083,36.6544
24.8211,33.993,33.7523
21.7243,31.907,30.3257
36.5827,37.2091,36.7916
33.6246,34.232,33.8401
30.593,31.1983,30.8399
27.6501,28.2465,27.856
24.7067,25.2739,24.933
42.3215,36.622,36.7126
39.4188,33.6549,33.7399
36.4421,30.6193,30.7131
33.4666,27.6487,27.7765
30.4543,24.672,24.7636
36.6259,37.2416,36.8331
33.7069,34.3011,33.8152
30.6483,31.2088,30.8307
27.6621,28.2156,27.8695
24.6987,25.3113,24.8434
36.2271,37.2127,36.5994
33.4104,34.4013,33.7933
30.3812,31.3785,30.7717
27.3803,28.3898,27.7885
24.4389,25.4675,24.8678
36.5237,37.1278,36.7465
33.5604,34.1646,33.7942
28.6315,29.2142,28.8758
23.7225,24.28,23.9721
18.8282,19.4389,19.1232
35.4975,36.4661,35.7142
31.0822,35.2828,34.6549
27.5475,32.3016,31.8656
24.4814,29.2829,28.9431
21.4714,26.2484,25.9068
36.3181,37.6018,37.3572
33.0901,34.3496,33.8735
30.3799,31.6992,31.0474
27.1592,29.5062,28.3844
23.752,27.318,26.9108
31.7995,53.12,53.5901
26.8341,49.8154,50.2231
22.7714,46.5392,46.7712
19.9783,43.3743,43.1827
17.8878,39.9994,39.4473
35.5058,39.5682,39.1395
32.8594,37.9389,37.4361
29.101,35.7466,35.2263
24.6577,33.6847,33.3004
19.558,31.8198,31.6577
34.3448,41.7636,41.9439
31.114,40.4488,40.4333
27.1326,37.7814,37.6137
23.5053,33.6652,33.7621
21.1788,30.8739,30.1534
33.744,43.1853,44.0347
30.6585,41.6092,41.6981
27.2658,39.9619,40.6868
24.2867,38.4702,38.6537
21.2164,35.1871,34.9311
35.1106,46.4543,47.1133
31.3344,46.4636,47.0561
26.7277,46.38,46.6658
24.6327,32.707,46.3888
21.6909,44.7061,46.1827
33.8375,47.5061,48.673
29.5904,48.6768,46.2776
26.8707,46.729,49.6366
24.453,42.4594,43.7423
21.0852,42.0032,41.2376
32.8919,53.6743,53.8013
26.6358,50.4411,50.8278
23.1761,44.7945,44.2585
22.1003,41.8035,40.7019
19.8753,39.6601,39.3213
23.1002,40.9639,44.6083
23.2468,34.5986,39.3095
23.7422,31.4253,36.3655
23.977,28.8063,43.4141
26.8359,27.4341,42.3134
32.5684,78.7879,81.1105
28.3992,50.5978,47.7715
22.1249,60.3223,61.8923
19.0749,39.4257,37.7795
16.2175,49.1022,48.569
31.8583,46.8646,48.2329
27.5161,42.0471,39.3594
23.8556,39.4912,40.8345
21.9699,35.7881,34.2102
17.8605,33.4953,34.8185
53.2534,35.0369,36.4554
53.2241,31.9397,33.3768
53.3464,29.0084,30.2483
53.1997,26.1125,27.378
50.6614,23.1946,23.9394
36.1838,37.2573,36.4916
33.2593,34.2882,33.5725
30.3129,31.254,30.6638
27.2917,28.2646,27.6889
24.2898,25.2737,24.7363
33.6457,43.885,44.1448
30.5058,42.2839,42.6681
27.3753,40.3165,40.844
24.2233,37.8704,38.3044
21.3119,35.3136,35.3789
34.0311,41.5375,41.0314
30.9042,38.9718,38.2533
27.9733,36.0692,35.0838
25.1447,32.8437,31.8376
22.1351,30.1892,28.9149
35.248,38.9408,38.0345
31.6712,37.0409,36.0229
28.2879,34.8865,34.2047
25.2135,31.8495,31.8711
