MOS,PSNRY,PSNRCb,PSNRCr,SSIMY,SSIMCb,SSIMCr
0.591,26.9804,27.8281,27.1923,5.2856,2.28633,1.9511599999999998
0.483,23.456999999999997,24.3816,23.7565,3.67558,1.21217,1.00977
0.963,42.0343,43.5727,44.7983,19.485,14.5066,15.2808
0.924,33.2466,41.1551,42.4432,13.5018,12.455,13.4351
0.727,28.3465,37.8504,38.4923,9.19249,10.5859,11.491
0.257,23.4387,29.8014,29.6891,5.0456,9.11865,9.13376
0.18400000000000005,22.0156,28.8972,28.7778,4.02881,9.00031,10.0905
0.9620000000000001,39.7087,44.583,44.8875,16.1516,15.5813,15.5156
0.7969999999999999,33.1231,41.4226,41.9844,11.6824,12.728,13.1007
0.591,27.947,39.2793,40.2085,8.18718,11.2696,12.2628
0.3490000000000001,23.5175,37.3186,38.5248,4.79632,10.6461,11.8331
0.17500000000000004,20.123,34.6958,36.8648,2.70885,10.283,11.642999999999999
0.9490000000000001,41.4798,42.3942,41.3003,19.5236,16.0775,15.4375
0.7070000000000001,35.739000000000004,35.8297,36.5496,14.095999999999998,10.8991,10.2259
0.5710000000000001,31.6166,32.1236,30.8339,10.2802,7.00548,6.33324
0.405,27.0962,27.2868,26.8904,6.9886,3.89665,3.4095800000000005
0.30299999999999994,22.7512,24.0915,24.0905,4.994330000000001,2.41233,1.9951599999999998
0.939,38.0459,54.4534,54.7189,20.6929,25.278000000000002,25.0888
0.8180000000000001,32.309,50.5105,51.065,14.7563,21.4036,21.4514
0.652,27.4575,46.8081,47.7907,9.71766,17.734,18.1951
0.364,23.4626,43.3945,44.9052,5.66729,14.341,15.3813
0.223,19.9665,39.6994,41.3725,2.93855,11.4106,12.6807
0.9640000000000001,30.0396,47.72,48.0457,15.1265,25.0355,24.6614
0.861,23.0014,41.2233,41.7789,10.9192,21.9427,22.3558
0.655,17.4676,35.8278,36.4314,7.43335,17.7233,18.6627
0.542,15.6417,34.0259,34.6203,6.15771,16.122,17.1953
0.973,40.9855,42.0565,41.3544,13.4898,13.5332,12.2093
0.9109999999999999,35.7102,36.8472,36.2149,8.70921,8.89122,7.722230000000001
0.748,30.7162,31.9594,31.3362,5.44351,5.2308699999999995,4.2695099999999995
0.565,26.5601,27.9029,27.2508,3.50979,3.0053900000000002,2.26507
0.455,23.031999999999996,24.587,23.8147,2.3279,1.7593900000000002,1.21184
0.977,57.9635,38.9842,45.5645,34.1227,15.9193,17.8258
0.9690000000000001,36.1368,35.4029,40.8381,13.5576,11.7691,13.1965
0.5900000000000001,30.1062,32.1872,36.0106,9.677999999999999,8.815539999999999,9.88902
0.30099999999999993,26.4091,29.7868,32.4566,4.5399400000000005,7.4939800000000005,8.83584
0.1920000000000001,24.1726,28.1786,30.5461,5.116140000000001,7.0334,8.699810000000001
0.972,40.1551,43.7246,44.1284,16.4571,17.8169,16.2586
0.857,34.1904,37.6094,39.8881,12.6433,13.4468,12.5909
0.54,28.563000000000002,33.881,37.3691,8.52041,10.4008,10.9947
0.221,24.1105,30.2776,33.7904,4.720219999999999,8.01235,9.54561
0.07400000000000008,20.8242,26.9774,28.395,3.0766400000000003,6.99418,9.3393
0.972,41.562,42.5997,41.3417,14.1471,16.6882,15.5144
0.8049999999999999,35.0478,36.6511,36.5275,9.26966,11.6697,10.4111
0.618,31.0169,31.564,31.6957,7.0204699999999995,7.82286,6.89222
0.4510000000000001,26.0777,28.3448,26.9652,4.78857,4.91645,4.00347
0.273,23.4593,24.5514,23.7898,3.51323,3.05368,2.36248
0.922,38.2282,45.6861,51.6878,20.2357,22.5521,23.7563
0.7979999999999999,32.6901,40.7019,47.332,14.7825,17.7298,19.5819
0.518,27.5571,36.0409,43.1636,9.66611,12.9404,15.4441
0.221,23.5222,31.5313,38.4708,5.3394,8.860439999999999,11.5509
0.047000000000000035,20.043,28.3529,34.4722,2.65682,7.24602,9.72216
0.93,30.0703,37.7654,43.1769,6.985689999999999,21.6344,23.2166
0.7440000000000001,22.7327,30.5069,36.0423,4.70186,14.7288,17.0398
0.485,17.4146,25.1534,30.719,2.26344,9.13468,11.6321
0.385,16.2197,24.011,29.561,1.5918,7.96685,10.4961
0.8959999999999999,41.2768,41.8386,41.3889,15.8005,12.9846,12.3067
0.794,35.941,36.5556,36.0735,11.0847,8.23322,7.59682
0.6509999999999999,30.948,31.5622,31.1127,7.51698,4.54901,4.05957
0.5609999999999999,27.0331,27.6369,27.1733,5.46697,2.50291,2.14412
0.502,23.3645,24.0524,23.5831,4.08626,1.3330600000000001,1.0961100000000001
0.9590000000000001,43.2113,41.8013,43.5053,20.7548,13.3424,14.6516
0.84,32.9537,38.6814,40.0403,14.7816,10.7334,11.677999999999999
0.6220000000000001,28.9913,36.2302,37.2568,11.9968,9.27575,9.93038
0.29599999999999993,24.7215,31.978,33.833,8.55974,7.80987,8.62406
0.18799999999999994,21.1691,28.0413,32.1603,5.863630000000001,7.81814,8.45814
0.9209999999999999,41.0082,43.0219,43.566,17.3025,14.5766,14.7682
0.7909999999999999,33.8543,39.9723,41.0305,14.482000000000001,11.7882,12.5792
0.595,28.6289,37.5542,38.2821,11.2345,9.88284,10.5384
0.361,24.1776,35.1504,35.8343,7.74315,8.78973,9.434989999999999
0.215,20.4545,32.4348,33.5767,4.4234599999999995,8.18602,8.96235
0.778,41.2319,42.1623,41.1686,18.9441,16.1612,15.4947
0.675,36.0022,36.052,36.1033,13.8957,11.1241,10.4996
0.49700000000000005,30.8189,32.1399,30.8538,10.0176,7.27612,6.61539
0.405,27.6849,27.5962,26.816,7.275580000000001,4.39841,3.9016300000000004
0.333,23.6148,24.005,23.8209,5.33194,2.50297,2.11337
0.9329999999999999,38.4077,53.3653,54.6618,22.5271,24.787,25.6215
0.853,32.5222,49.2118,51.2927,16.6523,20.689,22.3683
0.601,27.9361,45.6486,48.0927,11.9787,17.2097,19.2938
0.49200000000000005,23.7548,42.0245,44.3043,7.596419999999999,13.8218,15.6206
0.25,20.1254,37.5629,39.8016,3.9521900000000003,10.347000000000001,11.5332
0.889,32.0149,36.0194,38.5074,18.8313,22.3047,22.3403
0.7150000000000001,24.7406,28.7838,31.3577,11.8138,16.543,17.1631
0.5920000000000001,19.3358,23.3813,25.8416,6.04784,11.1556,11.988
0.483,18.1489,22.1882,24.6473,4.75779,9.93639,10.8051
0.972,41.2752,41.8748,41.4301,20.0871,13.5414,13.4398
0.88,35.8153,36.4481,35.995,14.8357,8.608360000000001,8.54657
0.728,30.9064,31.5352,31.0709,10.4652,4.87863,4.864730000000001
0.5870000000000001,26.9959,27.6339,27.1742,7.458260000000001,2.72789,2.7629
0.511,23.576,24.2267,23.724,5.25727,1.5098200000000002,1.54511
0.971,57.2896,39.4977,40.014,36.7996,11.6839,13.1245
0.97,36.2942,37.0887,37.0913,16.442,9.10132,9.979230000000001
0.764,29.3939,35.4755,34.7816,10.7654,7.85854,8.07885
0.486,24.6347,32.6783,31.5295,6.30016,6.54331,6.20592
0.30400000000000005,22.4887,30.291999999999998,29.5542,4.21551,6.30385,5.72131
0.971,41.5609,43.2642,42.6398,20.4592,14.9062,14.8486
0.9570000000000001,35.1434,38.4477,37.9067,13.9337,10.4023,10.6315
0.677,29.0537,35.8169,35.3748,8.655489999999999,8.03232,8.49613
0.453,24.3102,34.4603,33.3842,5.16889,7.22049,7.02309
0.2340000000000001,20.4835,32.6234,30.5873,1.89104,6.65585,5.968319999999999
0.968,41.5815,41.8264,41.2076,23.1241,16.6567,16.565
0.774,36.1058,36.1936,35.981,18.1803,11.7536,11.6105
0.624,31.4105,32.1148,30.8028,13.7781,7.71888,7.63668
0.4300000000000001,27.5139,27.8373,26.8013,10.0336,4.59287,4.5606800000000005
0.30099999999999993,23.8154,24.2527,23.7715,7.70228,2.99127,2.9769400000000004
0.968,38.164,50.6301,51.4255,20.9585,22.8053,24.136
0.813,32.7108,46.2875,47.2114,15.2614,18.5525,20.1633
0.71,27.7906,42.0494,42.85,9.94393,14.2582,15.9178
0.515,23.8323,38.8157,38.9524,5.49989,10.9587,12.1312
0.242,20.237000000000002,33.9095,31.8921,1.66067,7.26117,6.80247
0.857,31.0806,38.547,39.1765,17.2839,21.0402,20.7611
0.7110000000000001,23.7624,31.274,31.9237,9.84866,14.4946,13.9794
0.4460000000000001,18.4683,25.9998,26.6397,3.9388400000000003,9.0742,8.37921
0.4350000000000001,17.2347,24.779,25.3955,2.58487,7.812869999999999,7.0662899999999995
0.9940000000000001,41.2496,41.8398,41.4024,20.8448,15.0897,14.1242
0.8909999999999999,35.6764,36.3149,35.8495,15.5546,9.99472,9.05711
0.7959999999999999,30.9713,31.6073,31.1785,11.3784,6.24766,5.43891
0.675,26.8445,27.4795,27.0677,8.11737,3.7124699999999997,3.07805
0.53,23.4405,24.0903,23.7253,5.78124,2.23598,1.77836
0.998,50.1004,40.6754,41.474,29.8906,15.0791,14.8274
0.966,37.6649,36.3158,37.1579,18.9278,10.7247,10.5324
0.742,30.9448,32.3608,33.4682,12.8224,7.3855699999999995,7.415589999999999
0.414,25.4181,27.8748,29.4965,7.673430000000001,4.61106,5.0374
0.2759999999999999,23.6039,26.3899,27.9568,6.091469999999999,4.10046,4.66795
0.998,41.1237,43.3358,43.2966,21.0304,17.1067,16.3297
0.927,34.8061,38.6338,38.4222,15.3356,12.74,11.763
0.614,29.4061,34.6507,34.2513,10.8901,9.22229,7.98269
0.369,24.9508,30.9358,31.7709,7.0983600000000004,6.36178,6.21999
0.19499999999999995,21.4375,27.8722,29.1472,3.9484,4.55035,4.83751
0.988,41.3949,41.9429,41.5755,24.0483,18.3318,17.3656
0.9109999999999999,36.0846,36.4222,35.7585,18.8999,13.3588,12.3777
0.735,30.9063,31.6672,31.3259,14.0318,8.799439999999999,7.912739999999999
0.5329999999999999,27.5719,27.5474,27.3791,10.8754,6.0616699999999994,5.23278
0.361,23.0048,24.5061,24.0243,7.931260000000001,3.89641,3.26904
0.953,38.0966,48.8745,49.3748,21.5237,23.0886,22.6625
0.7509999999999999,32.5202,44.2341,44.8887,15.8576,18.6401,18.3019
0.5920000000000001,27.7065,39.9383,40.883,10.8371,14.526,14.3595
0.411,23.7608,35.3326,36.9541,6.64398,10.2798,10.5066
0.215,20.5603,31.1251,33.3353,3.46371,6.60478,7.17473
0.903,30.5873,39.2945,40.977,18.7295,22.8047,23.1758
0.79,23.3965,32.1875,33.9036,12.544,16.3462,17.1234
0.6479999999999999,17.9449,26.7442,28.47,7.38704,10.7178,11.5483
0.583,16.7126,25.5142,27.2397,6.14418,9.392719999999999,10.2226
0.9670000000000001,41.1888,41.7909,41.3342,20.1269,13.362,12.7646
0.935,35.9309,36.556999999999995,36.0955,15.1106,8.60885,8.06978
0.8280000000000001,31.0899,31.6975,31.2424,10.8098,4.89762,4.47851
0.763,26.96,27.6038,27.1307,7.60405,2.6425799999999997,2.35833
0.642,23.395,24.0286,23.5605,5.28815,1.39632,1.22674
0.968,54.0516,41.22,41.8504,33.1629,13.0833,13.5085
0.932,35.4764,37.4437,38.2353,16.1591,9.308110000000001,9.88847
0.78,29.4835,34.8131,35.4706,10.9948,7.4363,7.97457
0.45,24.844,31.5819,31.1942,6.666,6.50232,6.44689
0.29000000000000004,23.1456,28.3846,28.7396,5.166930000000001,5.554469999999999,6.1111
0.973,41.2706,43.3076,42.9268,20.072,14.9529,14.4103
0.926,34.7853,38.4818,38.6455,14.5139,10.3641,10.3611
0.755,28.7698,36.12,36.3668,9.81086,8.30139,8.51291
0.454,24.0342,34.1003,34.32,5.4238599999999995,7.0798,7.589360000000001
0.18900000000000008,20.2745,32.6248,32.828,2.3894599999999997,6.7775300000000005,7.2554
0.9540000000000001,42.1137,41.9209,40.7542,23.4384,17.0321,16.4602
0.753,35.681999999999995,36.5621,36.3766,17.9457,11.5631,10.985999999999999
0.629,31.2647,31.1869,30.9859,13.4152,7.4021,6.9444
0.516,27.1036,27.9886,26.7519,9.99821,4.495430000000001,4.05912
0.355,22.9893,24.3662,23.9875,7.253430000000001,2.7559299999999998,2.5263299999999997
0.956,38.5496,49.5065,49.9628,21.1029,21.4025,21.6371
0.878,32.9122,45.0009,45.5199,15.4304,16.9199,17.2227
0.753,27.9768,41.3757,41.9807,10.3803,13.2136,13.6261
0.595,23.6987,38.4999,39.2917,5.81096,10.2636,10.8594
0.237,20.1618,35.6088,36.3634,2.3294200000000003,7.76426,8.38128
0.924,30.3295,41.6211,41.1706,16.6916,22.1329,22.2272
0.8,23.2133,34.6472,34.1967,10.436,16.2399,16.66
0.601,17.6177,29.0847,28.6222,4.82849,10.6612,11.105
0.912,41.2933,42.2643,41.5886,12.5369,13.4825,12.062000000000001
0.85,35.7245,36.8143,36.146,7.53057,8.58606,7.31893
0.725,30.6873,31.8579,31.2121,4.20829,4.93465,3.95401
0.625,26.759,27.9796,27.3361,2.50314,2.87635,2.16617
0.52,23.1365,24.3817,23.7227,1.52719,1.60458,1.13794
0.978,56.3682,39.0349,45.1361,30.8643,13.0638,17.1256
0.866,36.614000000000004,36.0272,41.4367,11.5925,10.3156,14.0266
0.353,30.4331,32.0989,34.9585,6.814539999999999,7.89226,10.5968
0.23800000000000002,28.1192,29.6044,31.7506,4.95162,6.95843,9.88659
0.15400000000000005,25.7875,28.1494,29.7288,6.09872,7.152,9.74112
0.956,41.3672,42.9662,45.2364,13.5304,14.7495,16.4883
0.762,35.2374,37.8881,41.4757,9.542580000000001,11.3164,14.0243
0.4410000000000001,30.0091,34.1912,38.0061,7.31814,9.1755,12.3923
0.23800000000000002,25.4946,31.6852,34.7688,5.51617,8.2448,11.3967
0.02300000000000002,21.7805,27.636,32.4986,4.21134,7.740239999999999,11.0022
0.83,41.3569,42.6138,41.0904,14.2338,16.6013,15.1968
0.728,36.1044,36.9644,36.2733,9.544839999999999,11.6222,10.3694
0.552,30.287,32.2262,31.5215,6.27491,7.483389999999999,6.39104
0.4310000000000001,26.4384,27.6015,27.3547,3.90685,4.5829,3.78933
0.3190000000000001,22.9167,24.6601,23.8253,2.32118,2.7755,2.0503099999999996
0.963,39.7442,45.3723,50.6816,17.2333,19.1938,22.3314
0.851,33.9036,40.2492,46.2833,11.9366,14.1921,18.2498
0.738,29.0219,36.8419,43.0507,8.7533,11.17,15.5201
0.4620000000000001,24.7925,33.9516,39.364000000000004,6.07716,9.13035,13.0208
0.14400000000000002,21.3902,30.855999999999998,35.4261,4.15431,8.120460000000001,11.5745
0.973,31.2904,38.4169,41.1748,8.14963,23.0882,24.7307
0.855,24.1122,31.5479,34.2664,6.4505300000000005,17.9336,20.8471
0.72,18.5779,26.0105,28.7479,4.94419,12.3938,16.1591
0.621,16.7124,24.2013,26.9373,4.245419999999999,10.5649,14.3055
0.948,41.3587,41.9406,41.5026,15.1815,12.4363,12.0604
0.87,35.8749,36.4608,36.0286,10.1681,7.563860000000001,7.248410000000001
0.784,31.1329,31.7775,31.3021,6.45276,4.18153,3.94521
0.688,27.0349,27.6724,27.1869,4.00856,2.1514,2.02271
0.56,23.3567,24.0582,23.5481,2.4729099999999997,1.09531,1.02888
0.992,41.388999999999996,43.2321,42.9102,15.7354,14.0247,14.2556
0.8200000000000001,33.9313,39.5574,38.7902,10.2908,11.7474,11.9317
0.48200000000000004,29.5559,35.0618,34.0768,6.970789999999999,10.5516,9.829089999999999
0.275,25.1372,26.0116,27.0886,4.4585300000000005,7.2793399999999995,7.74503
0.20900000000000007,24.8499,26.0115,27.0875,4.2796400000000006,7.28325,7.746230000000001
0.992,39.5889,44.6046,43.7048,13.5465,15.2425,14.4656
0.8240000000000001,33.2492,41.0476,40.4522,9.46675,12.5422,12.7081
0.48200000000000004,28.2474,38.5593,36.8515,6.08303,11.4143,11.4544
0.1920000000000001,24.3662,34.6665,31.8964,4.22645,10.7393,10.3393
0.028000000000000025,21.16,25.1267,30.7399,3.2474,10.5602,10.0017
0.934,41.5749,41.891999999999996,41.2134,18.1118,15.5318,15.1425
0.73,35.6952,36.1692,36.1195,13.0683,10.478,10.1406
0.597,31.0346,31.6373,30.9124,8.97364,6.55433,6.22896
0.5129999999999999,27.4069,27.4458,26.7678,5.91488,3.76235,3.53643
0.39299999999999996,23.269000000000002,24.2159,23.5675,3.99666,2.3023599999999997,2.08868
0.9440000000000001,37.8959,49.4871,49.0096,15.6463,20.1064,20.0172
0.639,32.2236,45.6178,45.0001,10.4829,16.3415,16.5977
0.417,27.5423,42.5251,40.5335,6.56664,13.5478,13.71
0.2,23.6447,39.4797,35.9449,4.17131,11.7316,11.5421
0.08700000000000008,20.2058,36.8193,32.8994,3.21359,11.0039,10.6803
0.91,30.7926,41.1103,37.7618,15.0415,23.1912,22.7025
0.7879999999999999,23.7623,34.2215,30.7737,10.6199,18.9212,18.2151
0.6579999999999999,18.3369,28.8241,25.3484,6.13665,14.0696,13.2124
0.611,17.1793,27.6609,24.1895,5.07065,12.959000000000001,12.0833
0.986,41.4551,42.0738,41.6393,22.4204,15.6638,13.7223
0.936,35.6655,36.2619,35.8347,16.9383,10.2624,8.480210000000001
0.8640000000000001,30.9673,31.5456,31.1505,12.8042,6.43253,4.94375
0.75,26.8588,27.5295,27.1054,9.568999999999999,3.8638199999999996,2.72668
0.619,23.369,24.116,23.6533,7.137860000000001,2.26892,1.49534
0.9840000000000001,54.1009,35.6171,40.1807,37.5227,10.2243,12.9705
0.925,39.9218,34.5554,38.2137,22.4608,8.975019999999999,10.7947
0.846,30.3302,32.4754,35.8561,15.6077,6.78344,8.562669999999999
0.6779999999999999,24.8728,30.6121,33.4256,10.8665,5.22352,6.70719
0.449,21.1112,28.3482,30.4986,6.932,3.9306900000000002,5.54694
0.985,41.4545,43.2688,42.7879,22.4941,17.2818,15.1799
0.9440000000000001,35.6516,37.379,38.1888,17.504,11.7635,10.8755
0.821,29.8021,33.2681,35.2435,13.0002,7.746160000000001,8.091330000000001
0.621,24.8152,31.2247,33.297,9.45247,5.66383,6.6579999999999995
0.391,20.8007,29.7794,32.0365,5.967169999999999,4.51745,5.998530000000001
0.977,41.6813,41.2841,42.1886,24.8954,18.8543,16.9541
0.9079999999999999,36.1715,36.0374,36.0949,19.805,13.639000000000001,11.8228
0.667,30.5834,31.7604,31.4533,15.1946,9.21423,7.502839999999999
0.599,26.4997,27.4607,27.8696,11.6759,6.18228,4.78538
0.4239999999999999,23.2224,23.9802,23.5696,8.94157,3.9094599999999997,2.71274
0.9840000000000001,38.251,49.9394,53.3405,25.6709,25.0111,26.0396
0.89,32.8879,45.3422,49.5762,20.1639,20.4832,22.406999999999996
0.8200000000000001,27.8809,40.7647,45.4047,14.8597,15.7807,18.3052
0.71,23.8189,37.2279,41.8509,10.3633,11.9959,14.6841
0.5579999999999999,20.3059,34.5387,38.8152,6.24337,8.99559,11.5096
0.953,30.3236,38.5462,43.4025,16.9604,22.2864,23.2986
0.8170000000000001,23.1973,31.4689,36.4819,11.3889,15.6901,17.5212
0.6439999999999999,17.7198,26.0125,31.0542,6.49945,9.98652,12.0329
0.53,13.7438,22.041,27.0811,2.55087,5.7004,7.84443
0.971,41.3396,41.9536,41.4932,23.1231,13.9402,13.1562
0.94,35.8629,36.4633,36.0063,17.8153,8.90639,8.19873
0.883,31.1383,31.7788,31.2817,13.4079,5.22741,4.633380000000001
0.7979999999999999,27.0049,27.6803,27.1773,9.85951,2.84979,2.44239
0.6639999999999999,23.3436,24.044,23.5545,7.01243,1.48993,1.2514
0.978,43.5797,40.6022,40.3311,25.7435,12.2727,11.6043
0.953,35.6161,37.6789,37.8459,18.6861,9.351569999999999,9.11857
0.865,29.252,35.1442,35.8601,12.7371,7.294560000000001,7.570819999999999
0.537,24.3582,31.9915,33.0889,7.9172,5.84755,6.49132
0.2659999999999999,20.1627,28.5694,26.2752,3.46748,5.74458,5.67641
0.978,41.2887,43.3762,42.5909,22.9471,15.2974,14.1168
0.956,34.6761,38.8525,37.865,16.798,10.6601,9.29418
0.83,28.8727,36.0325,35.9293,11.6333,7.96237,7.59397
0.623,24.328000000000003,34.1336,34.9998,7.27653,6.63134,7.0609
0.38299999999999995,20.5633,32.9142,33.9216,2.969,6.08009,6.68392
0.996,41.2602,42.09,41.3908,25.5121,16.6729,15.924000000000001
0.81,35.8383,36.8037,35.1899,20.3516,12.3834,11.5917
0.662,30.9472,32.0239,31.4776,16.2879,7.959969999999999,7.32402
0.5489999999999999,25.9422,28.2695,27.2129,12.7757,5.062180000000001,4.44128
0.39,23.094,24.3916,23.7406,9.62084,2.8847,2.51473
0.987,38.2307,52.5552,52.2568,22.2131,24.4158,23.7444
0.932,32.6636,48.8963,48.426,16.361,20.7397,19.8716
0.769,27.8407,45.1093,44.5808,11.0782,16.8801,15.9303
0.659,23.7636,41.449,41.1343,6.39636,13.100999999999999,12.3489
0.4300000000000001,20.2701,36.9604,37.4835,2.4560400000000002,8.66648,8.70168
0.895,30.5893,44.6889,41.7884,16.0618,21.6773,21.9145
0.7609999999999999,23.3099,37.7294,34.6749,9.93745,15.299000000000001,15.8488
0.5479999999999999,17.9074,32.3704,29.2897,4.42214,9.76045,10.4481
0.968,41.4312,42.0207,41.5573,13.552,12.1732,12.0088
